,target,source,number_people,weight
7289,Osbole,Buurey ,5,1.0
7290,Osbole,Deg Gomor,2,0.09523809523809523
7291,Osbole,Deynuuney ,4,0.13793103448275862
7292,Osbole,Goof gaduud,3,0.02112676056338028
7293,Osbole,Goomir,5,0.3125
7294,Osbole,Hubti,3,0.1
7295,Osbole,Kor inbood,6,0.14634146341463414
7296,Osbole,Qodqode,6,0.4
7297,Others,Doondheerow village,23,1.0
7298,Others,Doondheerow village ,2,1.0
7299,Others,Shiidalow village,24,1.0
7300,Othogoye,Jilib,16,0.07511737089201878
7301,Othogoye,Welmaro,9,0.06040268456375839
7302,Owdhegle3,Buulo mareer,20,0.14492753623188406
7303,Owey Makow,Janaale,10,0.007122507122507123
7304,Owliyo,Isgoska,8,0.16326530612244897
7305,Qaatumo,Buq aqble,3,0.09375
7306,Qaatumo,Cel dheer,3,0.05172413793103448
7307,Qaatumo,Celka baar,4,0.06557377049180328
7308,Qaatumo,Dur dur,5,0.29411764705882354
7309,Qaatumo,Ethiopia,41,0.011707595659623073
7310,Qaatumo,Luuqa jelow,9,0.6428571428571429
7311,Qaatumo,Macanqale,8,0.3076923076923077
7312,Qaatumo,Mokeylo,4,0.23529411764705882
7313,Qaatumo,Samataro,4,0.10526315789473684
7314,Qaatumo,War dhabele,7,1.0
7315,Qaatumo,Xafad Hodan,17,1.0
7316,Qaboobe,Awdheegle,7,0.001941747572815534
7317,Qaboobe,Calocad,10,1.0
7318,Qaboobe,Dheynweyne,7,1.0
7319,Qaboobe,Ethiopia,32,0.009137635636778984
7320,Qaboobe,Jiiqley,12,0.5217391304347826
7321,Qaboobe,Leboow ,7,0.3181818181818182
7322,Qaboobe,Sabiib iyo caanole ,25,0.25252525252525254
7323,Qabri calan,Adabli Weyne,38,0.07465618860510806
7324,Qabri calan,Ceelcade,19,0.37254901960784315
7325,Qabri calan,Cowsqurun,17,0.1452991452991453
7326,Qabri calan,Dhamas ,5,0.25
7327,Qabri calan,Ethiopia,58,0.01656196459166191
7328,Qabri calan,Gariley,42,0.4421052631578947
7329,Qabri calan,Lahelow,5,0.007462686567164179
7330,Qabri calan,Luuq town,51,0.11159737417943107
7331,Qabri calan,Luuq town ,59,0.09966216216216216
7332,Qabri calan,Mulay yarey,10,1.0
7333,Qabri calan,Xudur idps,9,1.0
7334,Qabri calan,Yurkud ,8,0.01263823064770932
7335,Qadiid,Qadiid village,87,1.0
7336,Qalaaadiid,Wariishe,10,1.0
7337,Qalaafe,Abdi ali,51,0.05
7338,Qalaafe,Sagarolee,30,1.0
7339,Qalaanqale,Baligaras,9,1.0
7340,Qalaanqale,Balihowd and hanbayle,16,1.0
7341,Qalaanqale,Labagale,21,1.0
7342,Qalbi Saliin,Jaambalul,18,1.0
7343,Qalbi Saliin,Jambaluul,20,0.03992015968063872
7344,Qalbi Saliin,Jambaluul ,7,0.3181818181818182
7345,Qalbi Saliin,Moqokori,16,0.05263157894736842
7346,Qalimow,Xawaadley,36,0.05034965034965035
7347,Qamar,Deefow,4,1.0
7348,Qamarey,Biilal,16,1.0
7349,Qamarey,Buur Hakaba,5,0.04716981132075472
7350,Qamarey,Khansaxdheere ,4,0.03508771929824561
7351,Qamarey,Misir,5,0.00794912559618442
7352,Qamarey,Qamarey ,12,1.0
7353,Qansax Oomane,Bursagar ,37,0.04920212765957447
7354,Qansax Oomane,Caracase ,249,0.14535901926444833
7355,Qansax Oomane,Funujo,27,0.25
7356,Qansax Oomane,Funujo ,341,0.4684065934065934
7357,Qansax Oomane,Tuulo barwaqo,22,1.0
7358,Qansax dheere,Afmadoobe village ,3,1.0
7359,Qansax dheere,Bohol yaxaas village ,2,0.030303030303030304
7360,Qansax dheere,Bulamusley wah ,9,0.5625
7361,Qansax dheere,Bur dhuxunle village ,6,1.0
7362,Qansax dheere,Busleey IDPS ,4,0.21052631578947367
7363,Qansax dheere,Caracasa village ,4,0.2857142857142857
7364,Qansax dheere,Dhaay dheere village ,5,0.07246376811594203
7365,Qansax dheere,Halbo village ,4,0.5
7366,Qansax dheere,Kulun jareer village ,4,0.8
7367,Qansax dheere,Labi foorar village in rural ,6,1.0
7368,Qansax dheere,Lafmaakada village ,6,0.20689655172413793
7369,Qansax dheere,Maraayle village ,10,0.45454545454545453
7370,Qansax dheere,Qalwo village ,5,1.0
7371,Qansax dheere,Sariiro IDPS in bulamusley wah in urban ,4,1.0
7372,Qansax dheere,Taaganeey village ,3,1.0
7373,Qansaxdheere,Buula fulay ,12,0.3333333333333333
7374,Qansaxdheere,Diinsoor,4,0.004705882352941176
7375,Qansaxdheere,Diinsoor ,7,0.012110726643598616
7376,Qansaxdheere,Doolow,30,0.12
7377,Qansaxdheere,Tuqarhoos,4,0.16666666666666666
7378,Qansaxley,Adabli Weyne,57,0.11198428290766209
7379,Qansaxley,Dhamas,153,0.4273743016759777
7380,Qansaxley,Lahelow,265,0.39552238805970147
7381,Qansaxley,Lahelow ,75,0.6521739130434783
7382,Qansaxley,Luuq,57,0.10857142857142857
7383,Qansaxley,Luuq area,105,0.4666666666666667
7384,Qansaxley,Luuq town,105,0.22975929978118162
7385,Qansaxley,Yurkud ,75,0.11848341232227488
7386,Qanyerey,Qanyerey,9,0.23684210526315788
7387,Qarareey,Kudiyaaq,9,1.0
7388,Qariib,Qariib,29,1.0
7389,Qariib,Qariib ,44,1.0
7390,Qarimey,Buulo fuur,3,0.0379746835443038
7391,Qarimey,Goorisine,5,1.0
7392,Qarimey,Goorsine,4,0.5
7393,Qarimey,Kor inbood,18,0.43902439024390244
7394,Qarimey,Madini,4,1.0
7395,Qarimey,Modooy,12,1.0
7396,Qarimey,Yurkud ,8,0.01263823064770932
7397,Qarshaale,Xawo taako,10,0.5555555555555556
7398,Qasaaley,Beled amin ,3,0.16666666666666666
7399,Qasaaley,Buulo fuur ,3,1.0
7400,Qasaaley,Dhersheen kuus,8,1.0
7401,Qasaaley,Howlaguud,5,1.0
7402,Qasaaley,Qasaaley,13,0.3611111111111111
7403,Qasaaley,Qasaaley ,43,0.7818181818181819
7404,Qasadhere2,Baanow,6,0.05172413793103448
7405,Qasadhere2,Deynuuney,9,0.13432835820895522
7406,Qasadhere2,Haafa,4,1.0
7407,Qasadhere2,Haafata,3,0.2727272727272727
7408,Qasadhere2,Kurmaan,4,0.0065252854812398045
7409,Qasadhere2,Luuq,6,0.011428571428571429
7410,Qasadhere2,Shanti mindile,4,1.0
7411,Qasaley,Baardheere,30,0.14150943396226415
7412,Qasaley,Bocshool,5,1.0
7413,Qasaley,Buulo Gomor,14,0.16470588235294117
7414,Qasaley,Degomor,4,0.029850746268656716
7415,Qasaley,Diinsoor,4,0.004705882352941176
7416,Qasaley,Kurmaan,7,0.011419249592169658
7417,Qasaley,Shabo,24,1.0
7418,Qasaley,Shonqolow,96,0.8888888888888888
7419,Qasaley,Shonqolw,18,1.0
7420,Qasaley,Tufka,4,0.013245033112582781
7421,Qasaley,Tugar hoosle,4,1.0
7422,Qasaley,Tugar hosle,12,0.16901408450704225
7423,Qasibileer,Buulo Hawo fool feyli ,20,1.0
7424,Qasibileer,Buulo fuur,7,0.08860759493670886
7425,Qasibileer,Buulo gumr,15,1.0
7426,Qasibileer,Deynuuney ,6,0.20689655172413793
7427,Qasibileer,Edaaimow,3,0.13636363636363635
7428,Qasibileer,Jilib,7,0.03286384976525822
7429,Qasibileer,Labatan jarow,4,0.08888888888888889
7430,Qaydar Edi,Diinsoor,3,0.0035294117647058825
7431,Qaydar Edi,Doolow,7,0.028
7432,Qaydar Edi,Luuq,14,0.02666666666666667
7433,Qaydar Edi,Luuq ,12,0.046511627906976744
7434,Qaydar Edi,Qaras wiine,30,1.0
7435,Qeedey,Bardale,6,0.048
7436,Qeedey,Bardale ,6,0.06818181818181818
7437,Qeyre,Harbole,1,0.03225806451612903
7438,Qeyre,Koban ,5,0.1282051282051282
7439,Qeyre,Masagirow ,1,0.02631578947368421
7440,Qeyre,Mashaqo ,2,0.04081632653061224
7441,Qeyre,Moofi ,1,0.02040816326530612
7442,Qeyre,Sakow ,6,0.12244897959183673
7443,Qeyre,Wayanta,12,1.0
7444,Qeyre 1,Maduulow,23,0.32857142857142857
7445,Qeyre 1,Sabiib,20,0.012121212121212121
7446,Qod Qode,Buur Eyli,6,0.06666666666666667
7447,Qod Qode,Buur eyla,7,0.35
7448,Qod Qode,Buur eyla ,6,0.09230769230769231
7449,Qod Qode,Dalondoole,4,0.23529411764705882
7450,Qod Qode,Daynuunay ,4,0.017467248908296942
7451,Qod Qode,Qodqodey,4,1.0
7452,Qod Qode,Qodqodey isaaq,4,1.0
7453,Qod Qode,Shabeelow,6,0.05309734513274336
7454,Qod-Qod,Abag jibeed,4,0.0975609756097561
7455,Qod-Qod,Bohol-raar,5,0.16666666666666666
7456,Qod-Qod,Dahaale,6,0.6
7457,Qod-Qod,EX-control Afgooye,14,1.0
7458,Qod-Qod,Ethiopia,7,0.0019988577955454027
7459,Qod-Qod,Gesiile,12,0.21428571428571427
7460,Qod-Qod,Halaayow,16,0.24242424242424243
7461,Qod-Qod,Halayow,4,1.0
7462,Qod-Qod,Hareeri kadiyow,6,1.0
7463,Qod-Qod,Mooro Mukhtar,4,1.0
7464,Qod-Qod,Raama Casho,9,0.5625
7465,Qod-Qod,Waambato,5,0.35714285714285715
7466,Qodqodow,Alifoow,10,0.030864197530864196
7467,Qodqodow,Awdheegle,23,0.0063800277392510405
7468,Qodqodow,Barako,7,1.0
7469,Qodqodow,Sabib,42,0.1242603550295858
7470,Qodqodow,Sabiib and caanoole,42,0.08300395256916997
7471,Qodqodow,Xawaadley,17,0.023776223776223775
7472,Qooneey,Adan Yabaal,31,0.2818181818181818
7473,Qooneey,Bulo Burto,10,0.3225806451612903
7474,Qooneey,Ceel Buur,6,0.25
7475,Qooneey,Jowhar ,14,0.19718309859154928
7476,Qooneey,Kurtunwaarey,4,0.04040404040404041
7477,Qooneey,Qoryooley ,4,0.15384615384615385
7478,Qooneey,Rabdhuure,5,0.050505050505050504
7479,Qooneey,Sablaale,5,0.03355704697986577
7480,Qooneey,Xarardheere ,4,1.0
7481,Qootey,Adabli Weyne,41,0.08055009823182711
7482,Qootey,Banan Yarey,11,1.0
7483,Qootey,Bidoa yarey,12,1.0
7484,Qootey,Ceelcade,21,0.4117647058823529
7485,Qootey,Ethiopia,53,0.01513420902341519
7486,Qootey,Geriley,11,0.3055555555555556
7487,Qootey,God madow,50,1.0
7488,Qootey,Lahelow,104,0.15522388059701492
7489,Qootey,Luuq ,81,0.313953488372093
7490,Qootey,Luuq town ,47,0.07939189189189189
7491,Qootey,Malabley,11,0.4583333333333333
7492,Qootey,Taabta,23,1.0
7493,Qootey,Yurkud ,31,0.04897314375987362
7494,Qooxleey,Yaaq Beri Weyne,19,0.02369077306733167
7495,Qoriile,Darabashiir,6,1.0
7496,Qoriile,Daynuunay ,5,0.021834061135371178
7497,Qoriile,Shabelow ,6,0.03225806451612903
7498,Qorrax,Janaale,17,0.012108262108262107
7499,Qorraxeey,Galmaygag,27,1.0
7500,Qorraxeey,Laandheer,23,0.07516339869281045
7501,Qoryale,Janale,11,0.01437908496732026
7502,Qoryooley,Farxaan,12,0.11428571428571428
7503,Qoryooley,Malable,42,0.18181818181818182
7504,Qot Qot Camp,Baidoa,24,0.10480349344978165
7505,Qot Qot Camp,Buurmadoow,6,1.0
7506,Qot Qot Camp,Qodqot,12,1.0
7507,Qot Qot Camp,Qoqqot,16,1.0
7508,Qotiro,Banadir,12,0.3076923076923077
7509,Qoton,Farxaano,24,0.11764705882352941
7510,Qud Alle,Bulalow,27,1.0
7511,Qudow Wiini,Ceel garas,3,0.05660377358490566
7512,Qudow Wiini,Harqaan,6,0.17142857142857143
7513,Qulay,Biyooley,10,0.04878048780487805
7514,Qulay,Doodole,5,1.0
7515,Qulay,Mayow ,5,0.3125
7516,Qulay,Misir,5,0.00794912559618442
7517,Qulay,Qansaxdheere,6,0.05504587155963303
7518,Qulay,Qansaxdheere ,6,0.16666666666666666
7519,Qulay,Ufurow,4,0.0021551724137931034
7520,Qulay,Ufurow ,10,0.05181347150259067
7521,Quleteen,Mubarak,17,0.03648068669527897
7522,Quleteen,Wareermale,25,1.0
7523,Qulunqul,Farhaane,48,1.0
7524,Qulunqul,Farxaan,24,0.22857142857142856
7525,Qurac Dheer,Mukedheere,11,0.12359550561797752
7526,Qurac Mudul,Garawlay,37,0.5606060606060606
7527,Qurac damer,Adabli Weyne,78,0.15324165029469547
7528,Qurac damer,Cowsqurun,100,0.8547008547008547
7529,Qurac damer,Diif,12,0.25
7530,Qurac damer,Ethiopia,83,0.023700742432895487
7531,Qurac damer,Lahelow,29,0.04328358208955224
7532,Qurac damer,Luuq,15,0.02857142857142857
7533,Qurac damer,Qansaxdher,7,1.0
7534,Qurac jomo,October,17,0.031192660550458717
7535,Quracda-Haanoy,Baabuuro village ,4,0.10256410256410256
7536,Quracda-Haanoy,Bohol yaxaas village ,6,0.09090909090909091
7537,Quracda-Haanoy,Bulamusley wah in urban ,13,0.22413793103448276
7538,Quracda-Haanoy,Duuraay village ,7,0.6363636363636364
7539,Quracda-Haanoy,Karantil VILLAGE ,6,0.15
7540,Quracda-Haanoy,Libaaxlow ,4,1.0
7541,Quracda-Haanoy,Malkaahidaa village ,8,1.0
7542,Quracda-Haanoy,Sheikh maxaad wah in urban ,4,0.4444444444444444
7543,Quracle,Dalondoole,3,0.17647058823529413
7544,Quracle,Deynuunay,3,0.05172413793103448
7545,Quracle,Didaarow,5,1.0
7546,Quracle,Garas gemaan,4,1.0
7547,Quracle,Kurmaan,6,0.009787928221859706
7548,Quracley,Farkeerow,18,1.0
7549,Qurahle,Quracle village,21,1.0
7550,Qurahle,Quracle village ,7,1.0
7551,Qurahle,Qurahle Village,6,1.0
7552,Qurahle,Qurahle Village ,25,1.0
7553,Qurahle,Qurahle village,9,1.0
7554,Qurdubay,Ethiopia,8,0.002284408909194746
7555,Qurdubay,Korey,5,0.23809523809523808
7556,Qurdubay,Qoney,10,0.4
7557,Qurdubay,Runey ,10,1.0
7558,Qurdubay,Sheikh mahad ,5,1.0
7559,Qurdubay,Ufurow,7,0.003771551724137931
7560,Qurdubey,Akaro,46,0.24864864864864866
7561,Qurdubey,Bohol garas,20,0.6451612903225806
7562,Qurdubey,Boholo bashiir,10,1.0
7563,Qurdubey,Ethiopia,62,0.01770416904625928
7564,Qurdubey,Ramure,30,1.0
7565,Qurdubey,Tuulo asharaf,10,1.0
7566,Qurdubey,Ufurow,20,0.010775862068965518
7567,Quresh,Raqeyle,34,1.0
7568,Quuri,Zabiib ,20,1.0
7569,Raage Iidle,Leboow ,8,0.36363636363636365
7570,Raage Iidle,Macaan Qaale ,7,1.0
7571,Raage Iidle,Maxaas,28,0.45161290322580644
7572,Raage Iidle,Samataro,13,0.34210526315789475
7573,Raage Iidle,Xodoboor,21,1.0
7574,Raaho 2,Basro,19,0.03374777975133215
7575,Raama Cadey,Misir,5,0.00794912559618442
7576,Raama Cadey,Safar noley,20,1.0
7577,Raama Dhowey,Baardhere,3,0.09090909090909091
7578,Raama Dhowey,Buur helade,3,0.041666666666666664
7579,Raama Dhowey,Buurdhuhule,5,0.03816793893129771
7580,Raama Dhowey,Garsaaley,8,0.029850746268656716
7581,Raama Dhowey,Goofgaduud,4,0.06153846153846154
7582,Raama Dhowey,Kurmaan,10,0.01631321370309951
7583,Raama Dhowey,Saakow,7,0.009186351706036745
7584,Raama Dhowey,Shibeelow,4,0.04395604395604396
7585,Raama Dhowey,Tugeerhoos,4,0.03076923076923077
7586,Raamoole,haduuman,5,1.0
7587,Raamoole,walimoy,7,1.0
7588,Raan Gaabo,Ceel Ahmed,4,0.16
7589,Raardawo,Raardow,13,1.0
7590,Raaso,Bunbegay,7,1.0
7591,Raaso,Daynuunay,4,0.05128205128205128
7592,Raaso,Manaas,3,0.03571428571428571
7593,Raaso,Shabelow ,3,0.016129032258064516
7594,Raaxo,Buula sidow,20,1.0
7595,Raaxo,Gumareey,20,1.0
7596,Raaxole,Xawadley,17,0.07589285714285714
7597,Raaxoole,Baidoa,12,0.05240174672489083
7598,Raaxoole,Doolow,16,0.064
7599,Raaxoole,Gurbaan,3,0.004470938897168405
7600,Rabbi Suge,mukedheere,12,0.15384615384615385
7601,Rabi Suge,Janale,13,0.01699346405228758
7602,Rabi Tuug,Awdheegle,16,0.004438280166435506
7603,Rabisaali,Moodo mode,24,1.0
7604,Radiile,Sakow,30,0.17142857142857143
7605,Raha1,Gurman,20,1.0
7606,Rahmo,Tabelaha,22,1.0
7607,Rahole,Bula xaji ,3,0.061224489795918366
7608,Rahole,Kamsuma ,1,0.125
7609,Rahole,Magambo ,1,0.04
7610,Rahole,Wel areyle,24,1.0
7611,Raholey,Barbaare,4,0.013071895424836602
7612,Raholey,Buur Eyli,3,0.03333333333333333
7613,Raholey,Dooy gaab,5,0.14705882352941177
7614,Raholey,Galow,7,0.2692307692307692
7615,Raholey,Mise,5,1.0
7616,Raholey,Raholey,6,1.0
7617,Raholey,Ufurow,5,0.0026939655172413795
7618,Raholey,Waraabaale,5,1.0
7619,Raholey,Wariishi,9,0.34615384615384615
7620,Rahoole,Janaale,48,0.03418803418803419
7621,Rajo,Aadan yabaal,24,0.11267605633802817
7622,Rajo,Adan yabaal,6,0.06315789473684211
7623,Rajo,Adanyabaal,4,1.0
7624,Rajo,BUUR HAKABA,6,1.0
7625,Rajo,Baardheere,3,0.014150943396226415
7626,Rajo,Balcad,7,0.16279069767441862
7627,Rajo,Bulo Bubto,3,1.0
7628,Rajo,Jalalaqsi,5,0.06756756756756757
7629,Rajo,Jariiban,4,0.4
7630,Rajo,Jowhar,6,0.034482758620689655
7631,Rajo,Kuntunwaarey,7,1.0
7632,Rajo,Kurtunwaarey,4,0.04040404040404041
7633,Rajo,Marka ,6,1.0
7634,Rajo,QORYOOLEY,8,1.0
7635,Rajo,Saakow,6,0.007874015748031496
7636,Rajo 1,Aboorey,8,0.011220196353436185
7637,Rajo 1,Bundoweyn ,8,0.2962962962962963
7638,Rajo 1,Godin Labe,8,1.0
7639,Rajo2,Buq aqable,4,1.0
7640,Rajo2,Caqaboy,7,0.1346153846153846
7641,Rajo2,Cel ware,4,0.36363636363636365
7642,Rajo2,Celka baar,10,0.16393442622950818
7643,Rajo2,Ethiopia,27,0.007709880068532267
7644,Rajo2,Jiqley,10,0.3125
7645,Rajo2,Samataro,10,0.2631578947368421
7646,Rajo2,Yucubka,13,0.7222222222222222
7647,Rakaale,Lehelow village ,2,0.08695652173913043
7648,Rakaale,Rakaale,6,1.0
7649,Rakaale,Rakaale village,42,1.0
7650,Rakaale,Rakaale village ,19,0.7916666666666666
7651,Rama Cadey,Awdheegle,19,0.005270457697642164
7652,Ramadaan 1,Banjab,2,1.0
7653,Ramadaan 1,Esow,4,0.032
7654,Ramadaan 1,Ethiopia,3,0.0008566533409480297
7655,Ramadaan 1,Garsaaley,7,0.026119402985074626
7656,Ramadaan 1,Gurbaan,3,0.004470938897168405
7657,Ramadaan 1,Jiir,2,0.015873015873015872
7658,Ramadaan 1,Luuq,4,0.007619047619047619
7659,Ramadaan 1,Misir,3,0.0047694753577106515
7660,Ramadaan 1,Shabelow,6,0.09523809523809523
7661,Ramadaan 1,Ufurow,5,0.0026939655172413795
7662,Ramadaan 2,Buur eyle,4,0.02962962962962963
7663,Ramadaan 2,Goofgaduud,4,0.06153846153846154
7664,Ramadaan 2,Gurbaan,14,0.020864381520119227
7665,Ramadaan 2,Hafata,3,0.0410958904109589
7666,Ramadaan 2,Idaale,5,0.11904761904761904
7667,Ramadaan 2,Molmad,3,0.21428571428571427
7668,Ramadaan 2,Oflow,6,0.06896551724137931
7669,Ramadaan 2,Tugeerhoos,10,0.07692307692307693
7670,Ramadhabi Camp,Banaadir,18,1.0
7671,Ramadhabi Camp,Mira,6,1.0
7672,Ramadhabi Camp,Misra,3,0.010033444816053512
7673,Ramadhabi Camp,Misra ,6,0.5454545454545454
7674,Ramadhabi Camp,Ooflaw,24,0.32432432432432434
7675,Ramadhaway,Janale,34,0.044444444444444446
7676,Ramagaroore,Jaziira,8,0.01436265709156194
7677,Ramagaroore,Ramile,10,1.0
7678,Ramagaroore,Xabalo barbar,5,1.0
7679,Ramagaroore,Yeed village ,11,0.14864864864864866
7680,Ramoole,Mukedheere,5,0.056179775280898875
7681,Raqayle,Janaale,36,0.02564102564102564
7682,Raqayle,Koonko,15,1.0
7683,Raqayle,Maagaay,8,1.0
7684,Raqda,Buulo shiekh,23,0.07666666666666666
7685,Raqda,Xawaadley,13,0.01818181818181818
7686,Raqeyle,Janaale,37,0.026353276353276354
7687,Rardiid,Haduman,28,0.4375
7688,Ras-Cade,Bakaley,18,0.10285714285714286
7689,Ras-Cade,Banreere,12,0.34285714285714286
7690,Ras-Cade,Banyaal,3,0.033707865168539325
7691,Ras-Cade,Bar baar,3,0.03614457831325301
7692,Ras-Cade,Buulo Hadame,12,0.16666666666666666
7693,Ras-Cade,Buulo dooday ,8,1.0
7694,Ras-Cade,Gurbaan,12,0.01788375558867362
7695,Ras-Cade,Idaad gere,11,1.0
7696,Ras-Cade,Jawaarey,4,0.08695652173913043
7697,Ras-Cade,Koban ,4,0.10256410256410256
7698,Ras-Cade,Misra,21,0.07023411371237458
7699,Ras-Cade,Mushka,12,0.23076923076923078
7700,Ras-Cade,Nuurka ,44,1.0
7701,Ras-Cade,Tugaar Hoosle,12,0.8
7702,Ras-Cade,Tugaar hosle,24,0.24742268041237114
7703,Ras-Cade,Ufurow,26,0.014008620689655173
7704,Rasbarwako,Salaxow,19,0.5428571428571428
7705,Rasmi,Beerxano Bera yabaal,6,1.0
7706,Rasmi,Bulowaray,35,1.0
7707,Rasmi,Ethiopia,38,0.010850942318675044
7708,Rasmi,Gasle fafgumare,13,1.0
7709,Rasmi,Leboow ,3,0.13636363636363635
7710,Rasmi,Macanqale,8,0.3076923076923077
7711,Rasmi,Teedan ,4,0.3076923076923077
7712,Rasmi,Xuduboor,17,0.2786885245901639
7713,Rasmi 2,Buulo,18,0.10778443113772455
7714,Raso,Abdi ali,41,0.04019607843137255
7715,Raso,Xawaadley,22,0.03076923076923077
7716,Rasumaal,Bulo Bisharo,29,1.0
7717,Raxole Camp,Dameerka,30,1.0
7718,Raxole Camp,Jameeca,29,0.4915254237288136
7719,Raxole Camp,Kanaanax,18,0.0972972972972973
7720,Raxole Camp,Kismaayo,66,0.5739130434782609
7721,Raxole Camp,Kurtun,3,0.017341040462427744
7722,Raxole Camp,Qotoqot,5,1.0
7723,Raxole Camp,Raaxole,30,0.28846153846153844
7724,Raxole Camp,Raaxoole,75,0.08296460176991151
7725,Raxole Camp,Raaxoole Oormale,12,1.0
7726,Raxole Camp,Shooda,10,1.0
7727,Raxole Camp,Shoodaa,54,1.0
7728,Raxoole,Baardheere,18,0.08490566037735849
7729,Raxoole,Gurbaan,3,0.004470938897168405
7730,Raxoole,Xabiibyaale,8,0.05128205128205128
7731,Raydabale,Baygaduud,9,0.13636363636363635
7732,Raydabale,Baygaduud ,12,0.18461538461538463
7733,Raydabale,Gelgel,3,0.022222222222222223
7734,Raydabale,Gelgel ,9,0.391304347826087
7735,Raydabale,Raydabaale,5,1.0
7736,Raydabo,Raydabo,36,0.5625
7737,Raydabo,Raydabo ,40,1.0
7738,Reebaay,Bulagadud,17,1.0
7739,Reebaay,Buullo guduud,10,1.0
7740,Reebaay,Buuloguduud,16,0.7272727272727273
7741,Reebaay,Garasdhere,27,0.7941176470588235
7742,Reeboy,Aadan yabaal,10,0.046948356807511735
7743,Reeboy,Adan yabaal,4,0.042105263157894736
7744,Reeboy,Adan yabala,13,0.2
7745,Reeboy,Balcad ,24,0.0933852140077821
7746,Reeboy,Burhakabo ,4,0.3076923076923077
7747,Reeboy,Cadale,8,0.13333333333333333
7748,Reeboy,Cadale ,6,0.5454545454545454
7749,Reeboy,Ceelbur,5,1.0
7750,Reeboy,Ferfer,3,1.0
7751,Reeboy,Jawhar ,9,0.10112359550561797
7752,Reeboy,Masajid Ali gaduud,3,1.0
7753,Reeboy,Masajid cali gudud,6,1.0
7754,Reeboy,Wanlawen ,4,1.0
7755,Reidaba,Reidaba,33,1.0
7756,Reidaba,Reidaba ,69,1.0
7757,Reydab Qandhole,Asal ceelen ,7,1.0
7758,Reydab Qandhole,Badanbadan,4,0.5714285714285714
7759,Reydab Qandhole,Barbaare,6,0.0196078431372549
7760,Reydab Qandhole,Buur helede,8,0.18604651162790697
7761,Reydab Qandhole,Daynuunay,4,0.05128205128205128
7762,Reydab Qandhole,Misaari,3,0.11538461538461539
7763,Reydab Qandhole,Reydab qandhole,4,1.0
7764,Reydab Qandhole,Reydabo,7,0.5833333333333334
7765,Reydaba,Baardheere,2,0.009433962264150943
7766,Reydaba,Dugaarosle,18,0.26865671641791045
7767,Reydabaale,Raydabaale ,15,1.0
7768,Reydabaale,Reydabaale,33,0.7333333333333333
7769,Reydabaale,Reydabaale ,79,1.0
7770,Reydabale,Baanow,6,0.05172413793103448
7771,Reydabale,Buulo Fulaay,4,0.5714285714285714
7772,Reydabale,Buulo Jadiid ,8,0.13793103448275862
7773,Reydabale,Dooy gaab,2,0.058823529411764705
7774,Reydabale,Hawal bar baari,3,1.0
7775,Reydabale,Kurmaan,13,0.021207177814029365
7776,Reydabale,Qod Qode,5,0.10869565217391304
7777,Reydabale,Sabiid,10,0.43478260869565216
7778,Reydabale,Shanta mundul,5,0.09090909090909091
7779,Reydabale,Wariisj,6,1.0
7780,Riba,Buulo Cadey,4,0.19047619047619047
7781,Riba,Buulo ciir,5,0.25
7782,Riba,Diinsoor,12,0.01411764705882353
7783,Riba,Huubey,3,0.12
7784,Riba,Safar Nolay,12,1.0
7785,Riba,Safar Noolay,18,0.42857142857142855
7786,Riba,Tufka,12,0.039735099337748346
7787,Riba,Tufkq,7,1.0
7788,Riba,Ufurow,37,0.01993534482758621
7789,Rigaal,Muduulow,20,1.0
7790,Rigoow,Dagwarire,32,1.0
7791,Riyan,Canoodle,21,0.6774193548387096
7792,Riyo,Alkawthar,9,0.036585365853658534
7793,Robe Bale,Xero koobaad,42,0.5915492957746479
7794,Roboy Gaduuda,Barbaare,4,0.013071895424836602
7795,Roboy Gaduuda,Bogey,4,1.0
7796,Roboy Gaduuda,Buuli Isak,5,1.0
7797,Roboy Gaduuda,Manaas,3,0.03571428571428571
7798,Roboy Gaduuda,Oflow,7,0.08045977011494253
7799,Roboy Gaduuda,Reydabaale,12,0.26666666666666666
7800,Roboy Gaduuda,Ufurow,5,0.0026939655172413795
7801,Rojo,Hafada ,5,1.0
7802,Rojo,Manas,15,0.17045454545454544
7803,Rojo,Saakow,23,0.030183727034120734
7804,Roob Da'Ay,Buula fulay,4,0.0975609756097561
7805,Roob Da'Ay,Buula fulay ,7,0.19444444444444445
7806,Roob Da'Ay,Diinsoor,11,0.012941176470588235
7807,Roob Da'Ay,Diinsoor ,4,0.006920415224913495
7808,Roob Da'Ay,Doolow,15,0.06
7809,Roob Da'Ay,Doolow cade,6,1.0
7810,Roob Da'Ay,Misir,5,0.00794912559618442
7811,Roobaay,Tugow,23,0.8846153846153846
7812,Roobey Gadud,Shambood,25,1.0
7813,Rooble,Abdi ali,31,0.030392156862745098
7814,Rooble,Baanow,21,0.1810344827586207
7815,Rooble Kuudow,Alidooy warmish,7,1.0
7816,Rooble Kuudow,Aliyow maraayle,7,1.0
7817,Rooble Kuudow,Awdinle ,3,0.0051813471502590676
7818,Rooble Kuudow,Barbaare,4,0.013071895424836602
7819,Rooble Kuudow,Diinsoor ,4,0.006920415224913495
7820,Rooble Kuudow,Goorisane,5,0.12195121951219512
7821,Rooble Kuudow,Shabelow ,6,0.03225806451612903
7822,Roobow,Bandar,19,0.48717948717948717
