ADM2CD_c,HASC_0,HASC_1,HASC_2,GAUL_0,GAUL_1,GAUL_2,SOVEREIGN,NAM_1_GAUL,NAM_1_STAT,NAM_1_SRCE,NAM_1_NTVE,NAM_1_WIKI,P_CODE_1,P_CODE_1_t,P_NAME_1,ADM1CD,ADM1CD_t,ADM1NM,NAM_2_GAUL,NAM_2_STAT,NAM_2_SRCE,NAM_2_NTVE,NAM_2_WIKI,P_CODE_2,P_CODE_2_t,P_NAME_2,ADM2CD,ADM2CD_t,ADM2NM,P_DATE,SALB_DATE,P_CODE_2_c,P_CODE_1_c
DZA021022,DZ,DZ.GL,,4,361,38288,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Heliopolis,,,,,DZ021022,,Heliopolis,,DZA021022,,2021-01-20,,DZ021022,DZ021
DZA021023,DZ,DZ.GL,,4,361,38289,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Houari Boumediene,,,,,DZ021023,,Houari Boumediene,,DZA021023,,2021-01-20,,DZ021023,DZ021
DZA021024,DZ,DZ.GL,,4,361,38290,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Khezara,,,,,DZ021024,,Khezara,,DZA021024,,2021-01-20,,DZ021024,DZ021
DZA021025,DZ,DZ.GL,,4,361,38291,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Medjez Amar,,,,,DZ021025,,Medjez Amar,,DZA021025,,2021-01-20,,DZ021025,DZ021
DZA021026,DZ,DZ.GL,,4,361,38292,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Medjez Sfa,,,,,DZ021026,,Medjez Sfa,,DZA021026,,2021-01-20,,DZ021026,DZ021
DZA021027,DZ,DZ.GL,,4,361,38293,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Nechmaya,,,,,DZ021027,,Nechmaya,,DZA021027,,2021-01-20,,DZ021027,DZ021
DZA021028,DZ,DZ.GL,,4,361,38294,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Oued Cheham,,,,,DZ021028,,Oued Cheham,,DZA021028,,2021-01-20,,DZ021028,DZ021
DZA021029,DZ,DZ.GL,,4,361,38295,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Oued Fragha,,,,,DZ021029,,Oued Fragha,,DZA021029,,2021-01-20,,DZ021029,DZ021
DZA021030,DZ,DZ.GL,,4,361,38296,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Oued Zenati,,,,,DZ021030,,Oued Zenati,,DZA021030,,2021-01-20,,DZ021030,DZ021
DZA021031,DZ,DZ.GL,,4,361,38297,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Ras El Agba,,,,,DZ021031,,Ras El Agba,,DZA021031,,2021-01-20,,DZ021031,DZ021
DZA021032,DZ,DZ.GL,,4,361,38298,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Roknia,,,,,DZ021032,,Roknia,,DZA021032,,2021-01-20,,DZ021032,DZ021
DZA021033,DZ,DZ.GL,,4,361,38299,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Seliaoua Announa,,,,,DZ021033,,Seliaoua Announa,,DZA021033,,2021-01-20,,DZ021033,DZ021
DZA021034,DZ,DZ.GL,,4,361,38300,DZA,Guelma,Guelma,,,,DZ021,,Guelma,,DZA021,,Tamlouka,,,,,DZ021034,,Tamlouka,,DZA021034,,2021-01-20,,DZ021034,DZ021
DZA020001,DZ,DZ.GR,,4,360,38254,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,Berriane,,,,,DZ020001,,Berriane,,DZA020001,,2021-01-20,,DZ020001,DZ020
DZA020002,DZ,DZ.GR,,4,360,38255,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,Bounoura,,,,,DZ020002,,Bounoura,,DZA020002,,2021-01-20,,DZ020002,DZ020
DZA020003,DZ,DZ.GR,,4,360,38256,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,Dhayet Bendahoua,,,,,DZ020003,,Dhayet Bendahoua,,DZA020003,,2021-01-20,,DZ020003,DZ020
DZA020004,DZ,DZ.GR,,4,360,38257,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,El Atteuf,,,,,DZ020004,,El Atteuf,,DZA020004,,2021-01-20,,DZ020004,DZ020
DZA020005,DZ,DZ.GR,,4,360,38258,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,El Guerrara,,,,,DZ020005,,El Guerrara,,DZA020005,,2021-01-20,,DZ020005,DZ020
DZA020006,DZ,DZ.GR,,4,360,38259,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,El Mansoura,,,,,DZ020006,,El Mansoura,,DZA020006,,2021-01-20,,DZ020006,DZ020
DZA020007,DZ,DZ.GR,,4,360,38260,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,Ghardaia,,,,,DZ020007,,Ghardaia,,DZA020007,,2021-01-20,,DZ020007,DZ020
DZA020008,DZ,DZ.GR,,4,360,38261,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,Golea,,,,,DZ020008,,Golea,,DZA020008,,2021-01-20,,DZ020008,DZ020
DZA020009,DZ,DZ.GR,,4,360,38262,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,Hassi El Garaa,,,,,DZ020009,,Hassi El Garaa,,DZA020009,,2021-01-20,,DZ020009,DZ020
DZA020010,DZ,DZ.GR,,4,360,38263,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,Hassi Lefhal,,,,,DZ020010,,Hassi Lefhal,,DZA020010,,2021-01-20,,DZ020010,DZ020
DZA020011,DZ,DZ.GR,,4,360,38264,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,Metlili,,,,,DZ020011,,Metlili,,DZA020011,,2021-01-20,,DZ020011,DZ020
DZA020012,DZ,DZ.GR,,4,360,38265,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,Sebseb,,,,,DZ020012,,Sebseb,,DZA020012,,2021-01-20,,DZ020012,DZ020
DZA020013,DZ,DZ.GR,,4,360,38266,DZA,Ghardaia,Ghardaïa,,,,DZ020,,Ghardaia,,DZA020,,Zelfana,,,,,DZ020013,,Zelfana,,DZA020013,,2021-01-20,,DZ020013,DZ020
DZA022001,DZ,DZ.IL,,4,362,38301,DZA,Illizi,Illizi,,,,DZ022,,Illizi,,DZA022,,Bordj El Haoues,,,,,DZ022001,,Bordj El Haoues,,DZA022001,,2021-01-20,,DZ022001,DZ022
DZA022002,DZ,DZ.IL,,4,362,38302,DZA,Illizi,Illizi,,,,DZ022,,Illizi,,DZA022,,Bordj Omar Driss,,,,,DZ022002,,Bordj Omar Driss,,DZA022002,,2021-01-20,,DZ022002,DZ022
DZA022003,DZ,DZ.IL,,4,362,38303,DZA,Illizi,Illizi,,,,DZ022,,Illizi,,DZA022,,Debdeb,,,,,DZ022003,,Debdeb,,DZA022003,,2021-01-20,,DZ022003,DZ022
DZA022004,DZ,DZ.IL,,4,362,38304,DZA,Illizi,Illizi,,,,DZ022,,Illizi,,DZA022,,Djanet,,,,,DZ022004,,Djanet,,DZA022004,,2021-01-20,,DZ022004,DZ022
DZA022005,DZ,DZ.IL,,4,362,38305,DZA,Illizi,Illizi,,,,DZ022,,Illizi,,DZA022,,Illizi,,,,,DZ022005,,Illizi,,DZA022005,,2021-01-20,,DZ022005,DZ022
DZA022006,DZ,DZ.IL,,4,362,38306,DZA,Illizi,Illizi,,,,DZ022,,Illizi,,DZA022,,In Amenas,,,,,DZ022006,,In Amenas,,DZA022006,,2021-01-20,,DZ022006,DZ022
DZA023002,DZ,DZ.JJ,,4,363,38308,DZA,Jijel,Jijel,,,,DZ023,,Jijel,,DZA023,,Boudria Beni Yadjis,,,,,DZ023002,,Boudria Beni Yadjis,,DZA023002,,2021-01-20,,DZ023002,DZ023
DZA023009,DZ,DZ.JJ,,4,363,38315,DZA,Jijel,Jijel,,,,DZ023,,Jijel,,DZA023,,Djmila,,,,,DZ023009,,Djmila,,DZA023009,,2021-01-20,,DZ023009,DZ023
DZA023015,DZ,DZ.JJ,,4,363,38321,DZA,Jijel,Jijel,,,,DZ023,,Jijel,,DZA023,,Erraguene,,,,,DZ023015,,Erraguene,,DZA023015,,2021-01-20,,DZ023015,DZ023
DZA024001,DZ,DZ.KH,,4,364,38335,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Ain Touila,,,,,DZ024001,,Ain Touila,,DZA024001,,2021-01-20,,DZ024001,DZ024
DZA024002,DZ,DZ.KH,,4,364,38336,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Babar,,,,,DZ024002,,Babar,,DZA024002,,2021-01-20,,DZ024002,DZ024
DZA024003,DZ,DZ.KH,,4,364,38337,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Baghai,,,,,DZ024003,,Baghai,,DZA024003,,2021-01-20,,DZ024003,DZ024
DZA024004,DZ,DZ.KH,,4,364,38338,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Bouhmama,,,,,DZ024004,,Bouhmama,,DZA024004,,2021-01-20,,DZ024004,DZ024
DZA024005,DZ,DZ.KH,,4,364,38339,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Chelia,,,,,DZ024005,,Chelia,,DZA024005,,2021-01-20,,DZ024005,DZ024
DZA024006,DZ,DZ.KH,,4,364,38340,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Cherchar,,,,,DZ024006,,Cherchar,,DZA024006,,2021-01-20,,DZ024006,DZ024
DZA024007,DZ,DZ.KH,,4,364,38341,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Djellal,,,,,DZ024007,,Djellal,,DZA024007,,2021-01-20,,DZ024007,DZ024
DZA024008,DZ,DZ.KH,,4,364,38342,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,El Hamma,,,,,DZ024008,,El Hamma,,DZA024008,,2021-01-20,,DZ024008,DZ024
DZA024009,DZ,DZ.KH,,4,364,38343,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,El Mahmal,,,,,DZ024009,,El Mahmal,,DZA024009,,2021-01-20,,DZ024009,DZ024
DZA024011,DZ,DZ.KH,,4,364,38345,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Ensigha,,,,,DZ024011,,Ensigha,,DZA024011,,2021-01-20,,DZ024011,DZ024
DZA024012,DZ,DZ.KH,,4,364,38346,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Kais,,,,,DZ024012,,Kais,,DZA024012,,2021-01-20,,DZ024012,DZ024
DZA024013,DZ,DZ.KH,,4,364,38347,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Khenchela,,,,,DZ024013,,Khenchela,,DZA024013,,2021-01-20,,DZ024013,DZ024
DZA024014,DZ,DZ.KH,,4,364,38348,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Khirane,,,,,DZ024014,,Khirane,,DZA024014,,2021-01-20,,DZ024014,DZ024
DZA024015,DZ,DZ.KH,,4,364,38349,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,M'Sara,,,,,DZ024015,,M'Sara,,DZA024015,,2021-01-20,,DZ024015,DZ024
DZA024016,DZ,DZ.KH,,4,364,38350,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,M'Toussa,,,,,DZ024016,,M'Toussa,,DZA024016,,2021-01-20,,DZ024016,DZ024
DZA024017,DZ,DZ.KH,,4,364,38351,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Ouled Rechache,,,,,DZ024017,,Ouled Rechache,,DZA024017,,2021-01-20,,DZ024017,DZ024
DZA024018,DZ,DZ.KH,,4,364,38352,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Remila,,,,,DZ024018,,Remila,,DZA024018,,2021-01-20,,DZ024018,DZ024
DZA024019,DZ,DZ.KH,,4,364,38353,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Tamza,,,,,DZ024019,,Tamza,,DZA024019,,2021-01-20,,DZ024019,DZ024
DZA024020,DZ,DZ.KH,,4,364,38354,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Taouzianat,,,,,DZ024020,,Taouzianat,,DZA024020,,2021-01-20,,DZ024020,DZ024
DZA024021,DZ,DZ.KH,,4,364,38355,DZA,Khenchela,Khenchela,,,,DZ024,,Khenchela,,DZA024,,Yabous,,,,,DZ024021,,Yabous,,DZA024021,,2021-01-20,,DZ024021,DZ024
DZA025002,DZ,DZ.LG,,4,365,38357,DZA,Laghouat,Laghouat,,,,DZ025,,Laghouat,,DZA025,,Ain Madhi,,,,,DZ025002,,Ain Madhi,,DZA025002,,2021-01-20,,DZ025002,DZ025
DZA025008,DZ,DZ.LG,,4,365,38363,DZA,Laghouat,Laghouat,,,,DZ025,,Laghouat,,DZA025,,El Haouaita,,,,,DZ025008,,El Haouaita,,DZA025008,,2021-01-20,,DZ025008,DZ025
DZA025011,DZ,DZ.LG,,4,365,38366,DZA,Laghouat,Laghouat,,,,DZ025,,Laghouat,,DZA025,,Hassi Dhelaa,,,,,DZ025011,,Hassi Dhelaa,,DZA025011,,2021-01-20,,DZ025011,DZ025
DZA025012,DZ,DZ.LG,,4,365,38367,DZA,Laghouat,Laghouat,,,,DZ025,,Laghouat,,DZA025,,Hassi R'Mel,,,,,DZ025012,,Hassi R'Mel,,DZA025012,,2021-01-20,,DZ025012,DZ025
DZA025013,DZ,DZ.LG,,4,365,38368,DZA,Laghouat,Laghouat,,,,DZ025,,Laghouat,,DZA025,,Kheneg,,,,,DZ025013,,Kheneg,,DZA025013,,2021-01-20,,DZ025013,DZ025
DZA025014,DZ,DZ.LG,,4,365,38369,DZA,Laghouat,Laghouat,,,,DZ025,,Laghouat,,DZA025,,Ksar El Hirane,,,,,DZ025014,,Ksar El Hirane,,DZA025014,,2021-01-20,,DZ025014,DZ025
DZA025016,DZ,DZ.LG,,4,365,38371,DZA,Laghouat,Laghouat,,,,DZ025,,Laghouat,,DZA025,,Mekhareg,,,,,DZ025016,,Mekhareg,,DZA025016,,2021-01-20,,DZ025016,DZ025
DZA025023,DZ,DZ.LG,,4,365,38378,DZA,Laghouat,Laghouat,,,,DZ025,,Laghouat,,DZA025,,Tadjrouna,,,,,DZ025023,,Tadjrouna,,DZA025023,,2021-01-20,,DZ025023,DZ025
DZA028003,DZ,DZ.MD,,4,367,38476,DZA,Medea,Médéa,,,,DZ027,,Medea,,DZA028,,Aissaouia,,,,,DZ027003,,Aissaouia,,DZA028003,,2021-01-20,,DZ027003,DZ027
DZA028020,DZ,DZ.MD,,4,367,38493,DZA,Medea,Médéa,,,,DZ027,,Medea,,DZA028,,Deux Bassins,,,,,DZ027020,,Deux Bassins,,DZA028020,,2021-01-20,,DZ027020,DZ027
DZA028024,DZ,DZ.MD,,4,367,38497,DZA,Medea,Médéa,,,,DZ027,,Medea,,DZA028,,El Azizia,,,,,DZ027024,,El Azizia,,DZA028024,,2021-01-20,,DZ027024,DZ027
DZA028033,DZ,DZ.MD,,4,367,38506,DZA,Medea,Médéa,,,,DZ027,,Medea,,DZA028,,Maghraoua,,,,,DZ027032,,Maghraoua,,DZA028033,,2021-01-20,,DZ027032,DZ027
DZA028035,DZ,DZ.MD,,4,367,38508,DZA,Medea,Médéa,,,,DZ027,,Medea,,DZA028,,Mezrenna,,,,,DZ027034,,Mezrenna,,DZA028035,,2021-01-20,,DZ027034,DZ027
DZA028036,DZ,DZ.MD,,4,367,38509,DZA,Medea,Médéa,,,,DZ027,,Medea,,DZA028,,Mihoub,,,,,DZ027036,,Mihoub,,DZA028036,,2021-01-20,,DZ027036,DZ027
DZA028054,DZ,DZ.MD,,4,367,38527,DZA,Medea,Médéa,,,,DZ027,,Medea,,DZA028,,Sidi Errabia,,,,,DZ027054,,Sidi Errabia,,DZA028054,,2021-01-20,,DZ027054,DZ027
DZA028059,DZ,DZ.MD,,4,367,38532,DZA,Medea,Médéa,,,,DZ027,,Medea,,DZA028,,Tablat,,,,,DZ027059,,Tablat,,DZA028059,,2021-01-20,,DZ027059,DZ027
DZA029001,DZ,DZ.ML,,4,368,38538,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Ahmed Rachdi,,,,,DZ028001,,Ahmed Rachdi,,DZA029001,,2021-01-20,,DZ028001,DZ028
DZA029002,DZ,DZ.ML,,4,368,38539,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Ain Beida Harriche,,,,,DZ028002,,Ain Beida Harriche,,DZA029002,,2021-01-20,,DZ028002,DZ028
DZA029003,DZ,DZ.ML,,4,368,38540,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Ain Mellouk,,,,,DZ028003,,Ain Mellouk,,DZA029003,,2021-01-20,,DZ028003,DZ028
DZA029004,DZ,DZ.ML,,4,368,38541,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Ain Tine,,,,,DZ028004,,Ain Tine,,DZA029004,,2021-01-20,,DZ028004,DZ028
DZA029005,DZ,DZ.ML,,4,368,38542,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Amira Arres,,,,,DZ028005,,Amira Arres,,DZA029005,,2021-01-20,,DZ028005,DZ028
DZA029006,DZ,DZ.ML,,4,368,38543,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Benyahia Abderrahmane,,,,,DZ028006,,Benyahia Abderrahmane,,DZA029006,,2021-01-20,,DZ028006,DZ028
DZA029007,DZ,DZ.ML,,4,368,38544,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Bouhatem,,,,,DZ028007,,Bouhatem,,DZA029007,,2021-01-20,,DZ028007,DZ028
DZA029008,DZ,DZ.ML,,4,368,38545,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Chelghoum Laid,,,,,DZ028008,,Chelghoum Laid,,DZA029008,,2021-01-20,,DZ028008,DZ028
DZA029009,DZ,DZ.ML,,4,368,38546,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Cheraga,,,,,DZ028009,,Cheraga,,DZA029009,,2021-01-20,,DZ028009,DZ028
DZA029010,DZ,DZ.ML,,4,368,38547,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Derradji Bousselah,,,,,DZ028010,,Derradji Bousselah,,DZA029010,,2021-01-20,,DZ028010,DZ028
DZA029011,DZ,DZ.ML,,4,368,38548,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,El Ayadi Barbes,,,,,DZ028011,,El Ayadi Barbes,,DZA029011,,2021-01-20,,DZ028011,DZ028
DZA029012,DZ,DZ.ML,,4,368,38549,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,El M'Chira,,,,,DZ028012,,El M'Chira,,DZA029012,,2021-01-20,,DZ028012,DZ028
DZA029013,DZ,DZ.ML,,4,368,38550,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Ferdjioua,,,,,DZ028013,,Ferdjioua,,DZA029013,,2021-01-20,,DZ028013,DZ028
DZA029014,DZ,DZ.ML,,4,368,38551,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Grarem Gouga,,,,,DZ028014,,Grarem Gouga,,DZA029014,,2021-01-20,,DZ028014,DZ028
DZA029015,DZ,DZ.ML,,4,368,38552,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Hamala,,,,,DZ028015,,Hamala,,DZA029015,,2021-01-20,,DZ028015,DZ028
DZA029016,DZ,DZ.ML,,4,368,38553,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Mila,,,,,DZ028016,,Mila,,DZA029016,,2021-01-20,,DZ028016,DZ028
DZA029017,DZ,DZ.ML,,4,368,38554,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Minar Zarza,,,,,DZ028017,,Minar Zarza,,DZA029017,,2021-01-20,,DZ028017,DZ028
DZA029018,DZ,DZ.ML,,4,368,38555,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Oued Athmania,,,,,DZ028018,,Oued Athmania,,DZA029018,,2021-01-20,,DZ028018,DZ028
DZA029019,DZ,DZ.ML,,4,368,38556,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Oued Endja,,,,,DZ028019,,Oued Endja,,DZA029019,,2021-01-20,,DZ028019,DZ028
DZA029020,DZ,DZ.ML,,4,368,38557,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Oued Seguen,,,,,DZ028020,,Oued Seguen,,DZA029020,,2021-01-20,,DZ028020,DZ028
DZA029021,DZ,DZ.ML,,4,368,38558,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Ouled Khellouf,,,,,DZ028021,,Ouled Khellouf,,DZA029021,,2021-01-20,,DZ028021,DZ028
DZA029022,DZ,DZ.ML,,4,368,38559,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Rouached,,,,,DZ028022,,Rouached,,DZA029022,,2021-01-20,,DZ028022,DZ028
DZA029023,DZ,DZ.ML,,4,368,38560,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Sidi Khelifa,,,,,DZ028023,,Sidi Khelifa,,DZA029023,,2021-01-20,,DZ028023,DZ028
DZA029024,DZ,DZ.ML,,4,368,38561,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Sidi Merouane,,,,,DZ028024,,Sidi Merouane,,DZA029024,,2021-01-20,,DZ028024,DZ028
DZA029025,DZ,DZ.ML,,4,368,38562,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Tadjenanet,,,,,DZ028025,,Tadjenanet,,DZA029025,,2021-01-20,,DZ028025,DZ028
DZA029026,DZ,DZ.ML,,4,368,38563,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Tassadane Haddada,,,,,DZ028026,,Tassadane Haddada,,DZA029026,,2021-01-20,,DZ028026,DZ028
DZA029027,DZ,DZ.ML,,4,368,38564,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Tassala Lemtai,,,,,DZ028027,,Tassala Lemtai,,DZA029027,,2021-01-20,,DZ028027,DZ028
DZA029028,DZ,DZ.ML,,4,368,38565,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Telaghma,,,,,DZ028028,,Telaghma,,DZA029028,,2021-01-20,,DZ028028,DZ028
DZA029029,DZ,DZ.ML,,4,368,38566,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Terrai Bainem,,,,,DZ028029,,Terrai Bainem,,DZA029029,,2021-01-20,,DZ028029,DZ028
DZA029030,DZ,DZ.ML,,4,368,38567,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Tiberguent,,,,,DZ028030,,Tiberguent,,DZA029030,,2021-01-20,,DZ028030,DZ028
DZA029031,DZ,DZ.ML,,4,368,38568,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Yahia Beni Guecha,,,,,DZ028031,,Yahia Beni Guecha,,DZA029031,,2021-01-20,,DZ028031,DZ028
DZA029032,DZ,DZ.ML,,4,368,38569,DZA,Mila,Mila,,,,DZ028,,Mila,,DZA029,,Zeghaia,,,,,DZ028032,,Zeghaia,,DZA029032,,2021-01-20,,DZ028032,DZ028
DZA026001,DZ,DZ.MS,,4,370,38380,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Ain El Hadjel,,,,,DZ030001,,Ain El Hadjel,,DZA026001,,2021-01-20,,DZ030001,DZ030
DZA026005,DZ,DZ.MS,,4,370,38384,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Ain Khadra,,,,,DZ030005,,Ain Khadra,,DZA026005,,2021-01-20,,DZ030005,DZ030
DZA026006,DZ,DZ.MS,,4,370,38385,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Belaiba,,,,,DZ030006,,Belaiba,,DZA026006,,2021-01-20,,DZ030006,DZ030
DZA026008,DZ,DZ.MS,,4,370,38387,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Beni Ilmene,,,,,DZ030008,,Beni Ilmene,,DZA026008,,2021-01-20,,DZ030008,DZ030
DZA026010,DZ,DZ.MS,,4,370,38389,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Berhoum,,,,,DZ030010,,Berhoum,,DZA026010,,2021-01-20,,DZ030010,DZ030
DZA026013,DZ,DZ.MS,,4,370,38392,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Bouti Sayeh,,,,,DZ030013,,Bouti Sayeh,,DZA026013,,2021-01-20,,DZ030013,DZ030
DZA026015,DZ,DZ.MS,,4,370,38394,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Dehahna,,,,,DZ030015,,Dehahna,,DZA026015,,2021-01-20,,DZ030015,DZ030
DZA026019,DZ,DZ.MS,,4,370,38398,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Hammam Dhalaa,,,,,DZ030019,,Hammam Dhalaa,,DZA026019,,2021-01-20,,DZ030019,DZ030
DZA026020,DZ,DZ.MS,,4,370,38399,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Khettouti Sed El Djir,,,,,DZ030020,,Khettouti Sed El Djir,,DZA026020,,2021-01-20,,DZ030020,DZ030
DZA026023,DZ,DZ.MS,,4,370,38402,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,M'Sila,,,,,DZ030029,,M'Sila,,DZA026023,,2021-01-20,,DZ030029,DZ030
DZA026024,DZ,DZ.MS,,4,370,38403,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,M'Tarfa,,,,,DZ030030,,M'Tarfa,,DZA026024,,2021-01-20,,DZ030030,DZ030
DZA026025,DZ,DZ.MS,,4,370,38404,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Maadid,,,,,DZ030022,,Maadid,,DZA026025,,2021-01-20,,DZ030022,DZ030
DZA026027,DZ,DZ.MS,,4,370,38406,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Magra,,,,,DZ030024,,Magra,,DZA026027,,2021-01-20,,DZ030024,DZ030
DZA026031,DZ,DZ.MS,,4,370,38410,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Ouenougha,,,,,DZ030031,,Ouenougha,,DZA026031,,2021-01-20,,DZ030031,DZ030
DZA026032,DZ,DZ.MS,,4,370,38411,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Ouled Addi Guebala,,,,,DZ030032,,Ouled Addi Guebala,,DZA026032,,2021-01-20,,DZ030032,DZ030
DZA026033,DZ,DZ.MS,,4,370,38412,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Ouled Derradj,,,,,DZ030033,,Ouled Derradj,,DZA026033,,2021-01-20,,DZ030033,DZ030
DZA026035,DZ,DZ.MS,,4,370,38414,DZA,M'Sila,Msila,,,,DZ030,,M'Sila,,DZA026,,Ouled Mansour,,,,,DZ030035,,Ouled Mansour,,DZA026035,,2021-01-20,,DZ030035,DZ030
